mayor,byte_length
Andy Mitchell,4058
Linda Marlene Eales,4058
Ron Black,4058
Ron Black,4058
ABSTAIN,4058
Andy Mitchell,4058
ABSTAIN,4058
Linda Marlene Eales,4058
Andy Mitchell,4058
ABSTAIN,4058
Andy Mitchell,4058
Ron Black,4058
Ron Black,4058
Ron Black,4058
Andy Mitchell,4057
Ron Black,4057
ABSTAIN,4057
Ron Black,4057
Andy Mitchell,4057
Linda Marlene Eales,4057
ABSTAIN,4057
Ron Black,4057
Andy Mitchell,4057
ABSTAIN,4057
Andy Mitchell,4057
Linda Marlene Eales,4057
Ron Black,4057
Ron Black,4057
Ron Black,4057
ABSTAIN,4057
Ron Black,4056
Andy Mitchell,4056
Ron Black,4056
ABSTAIN,4056
ABSTAIN,4056
Andy Mitchell,4056
Ron Black,4056
Linda Marlene Eales,4056
ABSTAIN,4056
Ron Black,4056
Andy Mitchell,4056
Ron Black,4056
Linda Marlene Eales,4056
ABSTAIN,4056
ABSTAIN,4056
Ron Black,4056
ABSTAIN,4056
ABSTAIN,4056
ABSTAIN,4056
Linda Marlene Eales,4056
ABSTAIN,4056
Andy Mitchell,4056
ABSTAIN,4056
Andy Mitchell,4056
ABSTAIN,4056
ABSTAIN,4056
ABSTAIN,4056
Linda Marlene Eales,4056
Ron Black,4055
Andy Mitchell,4055
Linda Marlene Eales,4055
Linda Marlene Eales,4055
Linda Marlene Eales,4055
ABSTAIN,4055
ABSTAIN,4055
Ron Black,4055
Ron Black,4055
ABSTAIN,4055
ABSTAIN,4055
Andy Mitchell,4055
Ron Black,4055
ABSTAIN,4055
Ron Black,4055
Ron Black,4054
ABSTAIN,4054
ABSTAIN,4054
Linda Marlene Eales,4054
Andy Mitchell,4054
Linda Marlene Eales,4054
Andy Mitchell,4054
Ron Black,4054
Ron Black,4054
Ron Black,4054
Andy Mitchell,4054
Andy Mitchell,4054
Ron Black,4053
Linda Marlene Eales,4053
Ron Black,4053
Andy Mitchell,4053
Linda Marlene Eales,4053
Andy Mitchell,4053
Linda Marlene Eales,4053
Ron Black,4053
Andy Mitchell,4053
Linda Marlene Eales,4053
Ron Black,4053
Andy Mitchell,4053
ABSTAIN,4053
Linda Marlene Eales,4053
ABSTAIN,4053
Ron Black,4052
ABSTAIN,4052
Ron Black,4052
Linda Marlene Eales,4052
Linda Marlene Eales,4052
ABSTAIN,4052
Ron Black,4052
Linda Marlene Eales,4052
Linda Marlene Eales,4052
Ron Black,4052
Ron Black,4051
Andy Mitchell,4051
Ron Black,4051
Linda Marlene Eales,4051
ABSTAIN,4051
Ron Black,4051
Ron Black,4051
Andy Mitchell,4051
Andy Mitchell,4051
Ron Black,4051
Andy Mitchell,4051
Linda Marlene Eales,4051
Andy Mitchell,4051
Linda Marlene Eales,4051
Andy Mitchell,4051
Linda Marlene Eales,4051
Ron Black,4051
Ron Black,4051
Andy Mitchell,4051
Ron Black,4050
ABSTAIN,4050
Andy Mitchell,4050
ABSTAIN,4050
ABSTAIN,4050
Ron Black,4050
Andy Mitchell,4050
Linda Marlene Eales,4050
ABSTAIN,4050
Andy Mitchell,4050
Ron Black,4049
Andy Mitchell,4049
Ron Black,4049
ABSTAIN,4049
Andy Mitchell,4049
ABSTAIN,4049
ABSTAIN,4049
ABSTAIN,4049
Ron Black,4049
Linda Marlene Eales,4049
Andy Mitchell,4049
Andy Mitchell,4049
Ron Black,4049
ABSTAIN,4049
ABSTAIN,4049
Ron Black,4049
ABSTAIN,4048
Linda Marlene Eales,4048
ABSTAIN,4048
Ron Black,4048
Andy Mitchell,4048
Linda Marlene Eales,4048
Linda Marlene Eales,4048
ABSTAIN,4048
Ron Black,4048
ABSTAIN,4048
Andy Mitchell,4048
Ron Black,4048
Linda Marlene Eales,4048
ABSTAIN,4048
Ron Black,4048
Linda Marlene Eales,4048
Andy Mitchell,4048
ABSTAIN,4048
Ron Black,4048
ABSTAIN,4047
Ron Black,4047
ABSTAIN,4047
Andy Mitchell,4047
Linda Marlene Eales,4047
Ron Black,4047
ABSTAIN,4047
Ron Black,4047
Ron Black,4047
Linda Marlene Eales,4047
Linda Marlene Eales,4047
Andy Mitchell,4047
Ron Black,4047
Ron Black,4046
Ron Black,4046
Linda Marlene Eales,4046
Linda Marlene Eales,4046
ABSTAIN,4046
Ron Black,4046
Andy Mitchell,4046
Linda Marlene Eales,4046
ABSTAIN,4046
ABSTAIN,4046
Ron Black,4046
Linda Marlene Eales,4046
Ron Black,4046
Andy Mitchell,4046
ABSTAIN,4046
Andy Mitchell,4046
Linda Marlene Eales,4045
Linda Marlene Eales,4045
Andy Mitchell,4045
Linda Marlene Eales,4045
Ron Black,4045
Linda Marlene Eales,4045
Linda Marlene Eales,4045
ABSTAIN,4045
Andy Mitchell,4045
Linda Marlene Eales,4045
Linda Marlene Eales,4045
Ron Black,4045
ABSTAIN,4045
Linda Marlene Eales,4045
Andy Mitchell,4045
Andy Mitchell,4045
ABSTAIN,4045
Ron Black,4045
Linda Marlene Eales,4045
Linda Marlene Eales,4044
Andy Mitchell,4044
Ron Black,4044
Linda Marlene Eales,4044
Andy Mitchell,4044
Ron Black,4044
ABSTAIN,4044
Linda Marlene Eales,4044
ABSTAIN,4044
ABSTAIN,4044
Ron Black,4044
ABSTAIN,4044
Linda Marlene Eales,4043
Linda Marlene Eales,4043
Linda Marlene Eales,4043
Andy Mitchell,4043
Andy Mitchell,4043
ABSTAIN,4043
Ron Black,4043
ABSTAIN,4043
ABSTAIN,4043
Ron Black,4043
Ron Black,4043
ABSTAIN,4043
Linda Marlene Eales,4043
ABSTAIN,4043
ABSTAIN,4043
Andy Mitchell,4042
Andy Mitchell,4042
ABSTAIN,4042
Ron Black,4042
Linda Marlene Eales,4042
Andy Mitchell,4042
Andy Mitchell,4042
ABSTAIN,4042
Ron Black,4042
Ron Black,4042
Andy Mitchell,4042
Andy Mitchell,4042
Linda Marlene Eales,4042
Linda Marlene Eales,4042
Linda Marlene Eales,4041
Linda Marlene Eales,4041
Andy Mitchell,4041
ABSTAIN,4041
Ron Black,4041
ABSTAIN,4041
Ron Black,4041
ABSTAIN,4041
ABSTAIN,4041
Linda Marlene Eales,4041
Ron Black,4041
Andy Mitchell,4041
Linda Marlene Eales,4041
Linda Marlene Eales,4041
Ron Black,4041
Ron Black,4041
Linda Marlene Eales,4041
ABSTAIN,4041
Andy Mitchell,4041
Linda Marlene Eales,4041
Ron Black,4040
Andy Mitchell,4040
Ron Black,4040
Linda Marlene Eales,4040
Linda Marlene Eales,4040
Linda Marlene Eales,4040
ABSTAIN,4040
Linda Marlene Eales,4040
Andy Mitchell,4040
ABSTAIN,4040
Andy Mitchell,4040
ABSTAIN,4040
ABSTAIN,4040
Linda Marlene Eales,4040
Ron Black,4040
ABSTAIN,4040
ABSTAIN,4040
ABSTAIN,4040
Linda Marlene Eales,4040
ABSTAIN,4040
Ron Black,4040
Ron Black,4039
Andy Mitchell,4039
ABSTAIN,4039
ABSTAIN,4039
Linda Marlene Eales,4039
ABSTAIN,4039
Linda Marlene Eales,4039
Andy Mitchell,4039
Ron Black,4039
ABSTAIN,4039
Ron Black,4039
Ron Black,4039
Linda Marlene Eales,4039
Ron Black,4039
Linda Marlene Eales,4039
Linda Marlene Eales,4039
ABSTAIN,4039
Andy Mitchell,4038
ABSTAIN,4038
Andy Mitchell,4038
Ron Black,4038
ABSTAIN,4038
ABSTAIN,4038
Linda Marlene Eales,4038
Linda Marlene Eales,4038
Linda Marlene Eales,4037
ABSTAIN,4037
Linda Marlene Eales,4037
Andy Mitchell,4037
ABSTAIN,4037
Linda Marlene Eales,4037
Linda Marlene Eales,4037
Linda Marlene Eales,4037
Linda Marlene Eales,4037
ABSTAIN,4037
Ron Black,4037
ABSTAIN,4036
Andy Mitchell,4036
Ron Black,4036
Linda Marlene Eales,4036
Ron Black,4036
ABSTAIN,4036
Linda Marlene Eales,4036
ABSTAIN,4036
Linda Marlene Eales,4036
Linda Marlene Eales,4036
ABSTAIN,4036
ABSTAIN,4036
Linda Marlene Eales,4036
Ron Black,4035
Ron Black,4035
Ron Black,4035
Linda Marlene Eales,4035
Linda Marlene Eales,4035
ABSTAIN,4035
Ron Black,4035
ABSTAIN,4035
ABSTAIN,4035
Andy Mitchell,4035
Ron Black,4035
Linda Marlene Eales,4035
ABSTAIN,4035
Linda Marlene Eales,4035
ABSTAIN,4035
ABSTAIN,4035
ABSTAIN,4034
Ron Black,4034
Andy Mitchell,4034
Ron Black,4034
Linda Marlene Eales,4034
Andy Mitchell,4034
Ron Black,4034
Linda Marlene Eales,4034
ABSTAIN,4034
Ron Black,4034
ABSTAIN,4034
Ron Black,4034
ABSTAIN,4033
Andy Mitchell,4033
Ron Black,4033
Ron Black,4033
Ron Black,4033
Andy Mitchell,4033
Linda Marlene Eales,4033
Andy Mitchell,4033
Ron Black,4033
Linda Marlene Eales,4033
Andy Mitchell,4033
ABSTAIN,4033
Andy Mitchell,4033
ABSTAIN,4033
Ron Black,4033
Andy Mitchell,4033
Andy Mitchell,4032
Linda Marlene Eales,4032
Ron Black,4032
ABSTAIN,4032
Linda Marlene Eales,4032
Andy Mitchell,4032
Linda Marlene Eales,4032
ABSTAIN,4032
Andy Mitchell,4032
Andy Mitchell,4032
Andy Mitchell,4032
ABSTAIN,4032
Ron Black,4032
Ron Black,4032
ABSTAIN,4032
Andy Mitchell,4032
Andy Mitchell,4032
ABSTAIN,4032
Ron Black,4032
Andy Mitchell,4032
Linda Marlene Eales,4031
Linda Marlene Eales,4031
ABSTAIN,4031
Andy Mitchell,4031
Linda Marlene Eales,4031
Linda Marlene Eales,4031
ABSTAIN,4031
Ron Black,4031
Andy Mitchell,4031
Linda Marlene Eales,4031
ABSTAIN,4031
ABSTAIN,4031
Ron Black,4031
ABSTAIN,4030
Linda Marlene Eales,4030
Andy Mitchell,4030
Linda Marlene Eales,4030
Linda Marlene Eales,4030
Ron Black,4030
Andy Mitchell,4030
ABSTAIN,4030
Andy Mitchell,4030
Linda Marlene Eales,4030
Ron Black,4030
Ron Black,4029
Andy Mitchell,4029
Ron Black,4029
ABSTAIN,4029
ABSTAIN,4029
Linda Marlene Eales,4029
ABSTAIN,4029
Linda Marlene Eales,4029
Linda Marlene Eales,4029
Ron Black,4029
ABSTAIN,4029
Linda Marlene Eales,4029
ABSTAIN,4029
Linda Marlene Eales,4029
Linda Marlene Eales,4029
Linda Marlene Eales,4029
Linda Marlene Eales,4029
Linda Marlene Eales,4028
Linda Marlene Eales,4028
Andy Mitchell,4028
Ron Black,4028
Andy Mitchell,4028
Linda Marlene Eales,4028
Linda Marlene Eales,4028
ABSTAIN,4028
Andy Mitchell,4028
Andy Mitchell,4028
ABSTAIN,4028
ABSTAIN,4028
ABSTAIN,4028
ABSTAIN,4028
Andy Mitchell,4028
Andy Mitchell,4028
Andy Mitchell,4028
Linda Marlene Eales,4028
ABSTAIN,4028
Andy Mitchell,4028
Linda Marlene Eales,4028
ABSTAIN,4028
Andy Mitchell,4027
Ron Black,4027
Andy Mitchell,4027
ABSTAIN,4027
Ron Black,4027
Ron Black,4027
Andy Mitchell,4027
Andy Mitchell,4027
Linda Marlene Eales,4027
ABSTAIN,4027
ABSTAIN,4027
Andy Mitchell,4027
ABSTAIN,4027
Linda Marlene Eales,4027
Linda Marlene Eales,4027
Ron Black,4027
Andy Mitchell,4027
Ron Black,4027
Linda Marlene Eales,4027
Linda Marlene Eales,4027
ABSTAIN,4027
Ron Black,4026
Ron Black,4026
Ron Black,4026
ABSTAIN,4026
Ron Black,4026
Andy Mitchell,4026
Andy Mitchell,4026
Linda Marlene Eales,4026
Ron Black,4026
Ron Black,4026
Andy Mitchell,4026
ABSTAIN,4025
Ron Black,4025
Linda Marlene Eales,4025
ABSTAIN,4025
Andy Mitchell,4025
Andy Mitchell,4025
Andy Mitchell,4025
ABSTAIN,4025
Linda Marlene Eales,4025
ABSTAIN,4025
Andy Mitchell,4025
Andy Mitchell,4025
Ron Black,4025
Linda Marlene Eales,4024
Andy Mitchell,4024
Ron Black,4024
Linda Marlene Eales,4024
Linda Marlene Eales,4024
Linda Marlene Eales,4024
Andy Mitchell,4024
Linda Marlene Eales,4024
ABSTAIN,4024
Andy Mitchell,4024
Ron Black,4024
ABSTAIN,4024
Ron Black,4024
Andy Mitchell,4024
Andy Mitchell,4024
Ron Black,4024
Ron Black,4024
Andy Mitchell,4024
Linda Marlene Eales,4024
ABSTAIN,4024
ABSTAIN,4023
ABSTAIN,4023
Linda Marlene Eales,4023
Ron Black,4023
Linda Marlene Eales,4023
Andy Mitchell,4023
ABSTAIN,4023
Linda Marlene Eales,4023
ABSTAIN,4023
Andy Mitchell,4023
ABSTAIN,4023
Ron Black,4023
Linda Marlene Eales,4023
Ron Black,4023
Ron Black,4023
Andy Mitchell,4023
Andy Mitchell,4022
Ron Black,4022
Ron Black,4022
Linda Marlene Eales,4022
Ron Black,4022
ABSTAIN,4022
Linda Marlene Eales,4022
Andy Mitchell,4022
ABSTAIN,4022
ABSTAIN,4022
Andy Mitchell,4022
Andy Mitchell,4022
Andy Mitchell,4022
Linda Marlene Eales,4022
ABSTAIN,4022
Andy Mitchell,4021
Ron Black,4021
Andy Mitchell,4021
Andy Mitchell,4021
Linda Marlene Eales,4021
ABSTAIN,4021
Linda Marlene Eales,4021
Ron Black,4021
ABSTAIN,4021
ABSTAIN,4021
Ron Black,4021
Ron Black,4021
ABSTAIN,4021
ABSTAIN,4020
Andy Mitchell,4020
Linda Marlene Eales,4020
Ron Black,4020
ABSTAIN,4020
Andy Mitchell,4020
ABSTAIN,4020
Linda Marlene Eales,4020
ABSTAIN,4020
Linda Marlene Eales,4020
Linda Marlene Eales,4020
Andy Mitchell,4020
Ron Black,4020
Andy Mitchell,4020
Linda Marlene Eales,4019
Ron Black,4019
ABSTAIN,4019
Ron Black,4019
Andy Mitchell,4019
Andy Mitchell,4019
Andy Mitchell,4019
Ron Black,4019
Andy Mitchell,4019
Linda Marlene Eales,4019
Andy Mitchell,4019
Ron Black,4019
Andy Mitchell,4019
Ron Black,4019
Ron Black,4018
Linda Marlene Eales,4018
Ron Black,4018
Ron Black,4018
Andy Mitchell,4018
Linda Marlene Eales,4018
Linda Marlene Eales,4018
Andy Mitchell,4018
ABSTAIN,4018
Ron Black,4017
Andy Mitchell,4017
Andy Mitchell,4017
Ron Black,4017
ABSTAIN,4017
Andy Mitchell,4017
ABSTAIN,4017
Andy Mitchell,4017
Andy Mitchell,4017
Andy Mitchell,4016
ABSTAIN,4016
Andy Mitchell,4016
ABSTAIN,4016
Linda Marlene Eales,4016
ABSTAIN,4016
Linda Marlene Eales,4016
Ron Black,4016
ABSTAIN,4016
ABSTAIN,4016
Andy Mitchell,4016
ABSTAIN,4016
Linda Marlene Eales,4016
Andy Mitchell,4016
Linda Marlene Eales,4016
Linda Marlene Eales,4016
Linda Marlene Eales,4016
Linda Marlene Eales,4015
ABSTAIN,4015
Linda Marlene Eales,4015
Andy Mitchell,4015
Ron Black,4015
ABSTAIN,4015
ABSTAIN,4015
Linda Marlene Eales,4015
Ron Black,4015
Ron Black,4015
Linda Marlene Eales,4015
ABSTAIN,4015
Linda Marlene Eales,4014
ABSTAIN,4014
Andy Mitchell,4014
ABSTAIN,4014
Andy Mitchell,4014
Linda Marlene Eales,4014
Ron Black,4014
Linda Marlene Eales,4014
Ron Black,4013
Linda Marlene Eales,4013
Linda Marlene Eales,4013
Linda Marlene Eales,4013
ABSTAIN,4013
ABSTAIN,4013
Ron Black,4013
Ron Black,4013
ABSTAIN,4013
Ron Black,4013
Ron Black,4013
Andy Mitchell,4013
Linda Marlene Eales,4013
Linda Marlene Eales,4013
Ron Black,4013
Ron Black,4013
Ron Black,4013
Ron Black,4013
Ron Black,4013
Ron Black,4012
Andy Mitchell,4012
Linda Marlene Eales,4012
ABSTAIN,4012
Ron Black,4012
Ron Black,4012
Linda Marlene Eales,4012
ABSTAIN,4012
Andy Mitchell,4012
Andy Mitchell,4012
Andy Mitchell,4012
Andy Mitchell,4011
Andy Mitchell,4011
Linda Marlene Eales,4011
ABSTAIN,4011
Ron Black,4011
Ron Black,4011
Ron Black,4011
ABSTAIN,4011
Linda Marlene Eales,4011
Ron Black,4011
Andy Mitchell,4011
ABSTAIN,4011
Andy Mitchell,4011
Andy Mitchell,4011
Ron Black,4011
ABSTAIN,4011
Ron Black,4010
Ron Black,4010
Linda Marlene Eales,4010
Ron Black,4010
Andy Mitchell,4010
Andy Mitchell,4010
ABSTAIN,4010
Andy Mitchell,4010
Ron Black,4010
Linda Marlene Eales,4010
Ron Black,4010
ABSTAIN,4010
Andy Mitchell,4010
Andy Mitchell,4009
ABSTAIN,4009
Linda Marlene Eales,4009
Andy Mitchell,4009
Andy Mitchell,4009
Ron Black,4009
ABSTAIN,4009
Linda Marlene Eales,4009
Linda Marlene Eales,4009
ABSTAIN,4009
Andy Mitchell,4009
ABSTAIN,4009
Andy Mitchell,4009
ABSTAIN,4009
Andy Mitchell,4009
Ron Black,4009
Ron Black,4009
Ron Black,4009
ABSTAIN,4009
Ron Black,4009
Linda Marlene Eales,4008
Linda Marlene Eales,4008
ABSTAIN,4008
Linda Marlene Eales,4008
Linda Marlene Eales,4008
Andy Mitchell,4008
Ron Black,4008
ABSTAIN,4008
Linda Marlene Eales,4008
Andy Mitchell,4008
Ron Black,4008
Ron Black,4008
Linda Marlene Eales,4008
Ron Black,4008
Linda Marlene Eales,4008
Ron Black,4008
Ron Black,4008
Andy Mitchell,4008
ABSTAIN,4008
ABSTAIN,4007
Linda Marlene Eales,4007
Andy Mitchell,4007
Andy Mitchell,4007
Andy Mitchell,4007
Andy Mitchell,4007
Linda Marlene Eales,4007
Andy Mitchell,4007
ABSTAIN,4007
Andy Mitchell,4007
Linda Marlene Eales,4007
ABSTAIN,4007
Andy Mitchell,4007
Ron Black,4007
ABSTAIN,4007
Ron Black,4007
Linda Marlene Eales,4006
ABSTAIN,4006
Andy Mitchell,4006
Linda Marlene Eales,4006
ABSTAIN,4006
Andy Mitchell,4006
ABSTAIN,4006
Andy Mitchell,4006
Andy Mitchell,4006
Ron Black,4006
Andy Mitchell,4006
Ron Black,4006
Ron Black,4006
ABSTAIN,4006
Andy Mitchell,4006
Ron Black,4005
Linda Marlene Eales,4005
Andy Mitchell,4005
Linda Marlene Eales,4005
Linda Marlene Eales,4005
ABSTAIN,4005
Linda Marlene Eales,4005
Linda Marlene Eales,4005
ABSTAIN,4005
Linda Marlene Eales,4005
Andy Mitchell,4005
Linda Marlene Eales,4005
Ron Black,4005
Andy Mitchell,4005
Linda Marlene Eales,4005
ABSTAIN,4005
ABSTAIN,4005
ABSTAIN,4004
ABSTAIN,4004
Linda Marlene Eales,4004
Linda Marlene Eales,4004
ABSTAIN,4004
Linda Marlene Eales,4004
Linda Marlene Eales,4004
Ron Black,4004
Ron Black,4004
Ron Black,4004
Andy Mitchell,4004
Ron Black,4004
Andy Mitchell,4004
Linda Marlene Eales,4003
Andy Mitchell,4003
Ron Black,4003
Linda Marlene Eales,4003
Andy Mitchell,4003
ABSTAIN,4003
Linda Marlene Eales,4003
Ron Black,4003
Andy Mitchell,4003
Linda Marlene Eales,4003
Ron Black,4003
ABSTAIN,4003
ABSTAIN,4003
Ron Black,4003
Linda Marlene Eales,4002
Andy Mitchell,4002
ABSTAIN,4002
ABSTAIN,4002
Andy Mitchell,4002
ABSTAIN,4002
Andy Mitchell,4002
ABSTAIN,4002
Andy Mitchell,4002
ABSTAIN,4002
Ron Black,4002
Ron Black,4002
Linda Marlene Eales,4001
Linda Marlene Eales,4001
Ron Black,4001
Linda Marlene Eales,4001
ABSTAIN,4001
ABSTAIN,4001
Andy Mitchell,4001
Linda Marlene Eales,4001
Andy Mitchell,4001
Ron Black,4001
ABSTAIN,4000
ABSTAIN,4000
Linda Marlene Eales,4000
ABSTAIN,4000
Linda Marlene Eales,4000
Andy Mitchell,4000
Ron Black,4000
Linda Marlene Eales,4000
Linda Marlene Eales,4000
Linda Marlene Eales,4000
Ron Black,4000
ABSTAIN,4000
Linda Marlene Eales,4000
Linda Marlene Eales,4000
Andy Mitchell,4000
Ron Black,4000
Ron Black,4000
ABSTAIN,4000
ABSTAIN,3999
Andy Mitchell,3999
Linda Marlene Eales,3999
Ron Black,3999
ABSTAIN,3999
Ron Black,3999
Ron Black,3999
ABSTAIN,3999
Ron Black,3999
Linda Marlene Eales,3999
Ron Black,3999
Linda Marlene Eales,3999
Ron Black,3999
Linda Marlene Eales,3999
Andy Mitchell,3999
ABSTAIN,3999
Linda Marlene Eales,3999
Andy Mitchell,3998
Linda Marlene Eales,3998
Linda Marlene Eales,3998
Ron Black,3998
Ron Black,3998
Linda Marlene Eales,3998
Andy Mitchell,3998
Linda Marlene Eales,3998
Andy Mitchell,3998
Linda Marlene Eales,3998
Andy Mitchell,3998
Andy Mitchell,3998
Ron Black,3998
Ron Black,3998
Andy Mitchell,3998
Linda Marlene Eales,3997
ABSTAIN,3997
Andy Mitchell,3997
Linda Marlene Eales,3997
Ron Black,3997
Linda Marlene Eales,3997
Linda Marlene Eales,3997
ABSTAIN,3997
Linda Marlene Eales,3997
ABSTAIN,3997
ABSTAIN,3997
Ron Black,3997
Andy Mitchell,3996
Ron Black,3996
Linda Marlene Eales,3996
Linda Marlene Eales,3996
Andy Mitchell,3996
ABSTAIN,3996
Andy Mitchell,3996
Linda Marlene Eales,3996
Andy Mitchell,3996
Ron Black,3996
Linda Marlene Eales,3996
Andy Mitchell,3996
Ron Black,3996
Ron Black,3996
ABSTAIN,3995
Andy Mitchell,3995
ABSTAIN,3995
Linda Marlene Eales,3995
Ron Black,3995
Andy Mitchell,3995
Ron Black,3995
Linda Marlene Eales,3995
Andy Mitchell,3995
Linda Marlene Eales,3995
Andy Mitchell,3995
Andy Mitchell,3995
Ron Black,3994
ABSTAIN,3994
Ron Black,3994
Linda Marlene Eales,3994
Ron Black,3994
Linda Marlene Eales,3994
Ron Black,3994
ABSTAIN,3994
Ron Black,3994
Ron Black,3994
Ron Black,3994
Linda Marlene Eales,3994
Ron Black,3994
Andy Mitchell,3994
Linda Marlene Eales,3994
Andy Mitchell,3994
Andy Mitchell,3994
Linda Marlene Eales,3994
Andy Mitchell,3994
Linda Marlene Eales,3994
Linda Marlene Eales,3994
Ron Black,3994
Andy Mitchell,3994
Linda Marlene Eales,3994
ABSTAIN,3993
Linda Marlene Eales,3993
ABSTAIN,3993
Andy Mitchell,3993
Ron Black,3993
ABSTAIN,3993
Ron Black,3993
Ron Black,3993
Andy Mitchell,3993
ABSTAIN,3993
Linda Marlene Eales,3993
Andy Mitchell,3993
Andy Mitchell,3992
Ron Black,3992
ABSTAIN,3992
Andy Mitchell,3992
Ron Black,3992
Andy Mitchell,3992
ABSTAIN,3992
Ron Black,3992
ABSTAIN,3992
Ron Black,3992
Andy Mitchell,3992
Andy Mitchell,3992
Ron Black,3992
ABSTAIN,3992
Linda Marlene Eales,3992
ABSTAIN,3992
Ron Black,3992
ABSTAIN,3992
Ron Black,3991
ABSTAIN,3991
Linda Marlene Eales,3991
Linda Marlene Eales,3991
Linda Marlene Eales,3991
Ron Black,3991
Linda Marlene Eales,3991
Linda Marlene Eales,3991
ABSTAIN,3991
Linda Marlene Eales,3991
Andy Mitchell,3991
Andy Mitchell,3991
Ron Black,3991
Linda Marlene Eales,3990
Linda Marlene Eales,3990
Linda Marlene Eales,3990
Ron Black,3990
ABSTAIN,3990
Linda Marlene Eales,3990
Linda Marlene Eales,3990
Linda Marlene Eales,3990
ABSTAIN,3990
ABSTAIN,3990
Ron Black,3990
Andy Mitchell,3990
Linda Marlene Eales,3990
Ron Black,3990
Andy Mitchell,3990
Linda Marlene Eales,3990
ABSTAIN,3990
Andy Mitchell,3990
Ron Black,3990
Linda Marlene Eales,3989
ABSTAIN,3989
Ron Black,3989
Andy Mitchell,3989
ABSTAIN,3989
ABSTAIN,3989
Andy Mitchell,3989
Linda Marlene Eales,3989
ABSTAIN,3989
Andy Mitchell,3989
ABSTAIN,3989
Andy Mitchell,3988
ABSTAIN,3988
Andy Mitchell,3988
Ron Black,3988
ABSTAIN,3988
Ron Black,3988
Ron Black,3988
Andy Mitchell,3988
Linda Marlene Eales,3988
Ron Black,3988
ABSTAIN,3988
Linda Marlene Eales,3988
ABSTAIN,3988
Ron Black,3988
Ron Black,3988
Andy Mitchell,3988
Andy Mitchell,3988
Andy Mitchell,3988
Ron Black,3988
ABSTAIN,3988
Andy Mitchell,3988
Andy Mitchell,3987
Ron Black,3987
ABSTAIN,3987
ABSTAIN,3987
ABSTAIN,3987
Ron Black,3987
Andy Mitchell,3987
ABSTAIN,3987
Ron Black,3987
Linda Marlene Eales,3987
Linda Marlene Eales,3987
Andy Mitchell,3987
ABSTAIN,3986
ABSTAIN,3986
Linda Marlene Eales,3986
Ron Black,3986
Linda Marlene Eales,3986
Andy Mitchell,3986
Andy Mitchell,3986
ABSTAIN,3986
Linda Marlene Eales,3986
ABSTAIN,3986
Linda Marlene Eales,3986
ABSTAIN,3986
Andy Mitchell,3986
ABSTAIN,3986
Ron Black,3986
ABSTAIN,3986
Linda Marlene Eales,3986
Linda Marlene Eales,3986
Linda Marlene Eales,3986
Linda Marlene Eales,3986
Andy Mitchell,3986
Linda Marlene Eales,3986
ABSTAIN,3986
Linda Marlene Eales,3986
ABSTAIN,3986
ABSTAIN,3986
ABSTAIN,3986
Ron Black,3986
Ron Black,3986
ABSTAIN,3985
ABSTAIN,3985
Ron Black,3985
Linda Marlene Eales,3985
ABSTAIN,3985
Ron Black,3985
Linda Marlene Eales,3985
Linda Marlene Eales,3985
Andy Mitchell,3985
Linda Marlene Eales,3985
Ron Black,3985
ABSTAIN,3985
Ron Black,3985
Linda Marlene Eales,3985
Ron Black,3985
Ron Black,3985
ABSTAIN,3985
Ron Black,3984
Linda Marlene Eales,3984
ABSTAIN,3984
Linda Marlene Eales,3984
Andy Mitchell,3984
Ron Black,3984
Ron Black,3984
Ron Black,3984
ABSTAIN,3984
Linda Marlene Eales,3984
ABSTAIN,3984
Andy Mitchell,3984
ABSTAIN,3984
ABSTAIN,3984
Andy Mitchell,3984
ABSTAIN,3984
Andy Mitchell,3984
Andy Mitchell,3984
Ron Black,3984
ABSTAIN,3983
Ron Black,3983
Ron Black,3983
ABSTAIN,3983
Ron Black,3983
Linda Marlene Eales,3983
Linda Marlene Eales,3983
