mayor,byte_length
Andy Mitchell,4873
OTHER,5010
OTHER,4824
Ron Black,3814
Linda Marlene Eales,4542
Linda Marlene Eales,3617
Andy Mitchell,4589
OTHER,5176
Linda Marlene Eales,3448
Linda Marlene Eales,4415
Linda Marlene Eales,3359
OTHER,4928
Andy Mitchell,4913
OTHER,4743
OTHER,3799
Ron Black,4774
Andy Mitchell,4762
OTHER,3956
OTHER,4473
Linda Marlene Eales,4207
Andy Mitchell,3409
Linda Marlene Eales,4078
Andy Mitchell,5029
Ron Black,4130
Ron Black,5235
Linda Marlene Eales,4072
Linda Marlene Eales,3393
Linda Marlene Eales,4434
OTHER,4811
Linda Marlene Eales,4695
OTHER,4632
Linda Marlene Eales,4781
OTHER,4211
OTHER,5250
OTHER,4242
Andy Mitchell,4733
Ron Black,4542
Ron Black,4827
Ron Black,3766
Ron Black,3841
Ron Black,3673
Andy Mitchell,3644
Ron Black,4799
OTHER,4844
Andy Mitchell,4338
OTHER,4733
Linda Marlene Eales,3482
Linda Marlene Eales,4123
OTHER,4499
Andy Mitchell,3667
OTHER,4741
OTHER,3535
Ron Black,4130
Linda Marlene Eales,4085
Andy Mitchell,4205
Andy Mitchell,4627
Andy Mitchell,3706
Ron Black,3348
OTHER,3770
Ron Black,4182
Andy Mitchell,4818
OTHER,3759
Linda Marlene Eales,4775
OTHER,4238
Linda Marlene Eales,3985
Andy Mitchell,4665
Andy Mitchell,4304
Linda Marlene Eales,4625
Andy Mitchell,4638
Linda Marlene Eales,3751
Ron Black,5021
Andy Mitchell,4515
Linda Marlene Eales,3843
Linda Marlene Eales,3531
Andy Mitchell,5296
Ron Black,3783
Ron Black,4602
OTHER,4974
Linda Marlene Eales,4824
Linda Marlene Eales,3886
Andy Mitchell,4368
Andy Mitchell,4600
Andy Mitchell,4290
Ron Black,3846
OTHER,3420
Ron Black,5239
Linda Marlene Eales,3541
Andy Mitchell,4094
Linda Marlene Eales,4706
Ron Black,4485
OTHER,5291
Andy Mitchell,5098
Linda Marlene Eales,4366
Linda Marlene Eales,4738
Ron Black,4923
Andy Mitchell,3608
OTHER,4463
Andy Mitchell,4711
OTHER,4283
Andy Mitchell,5094
Andy Mitchell,3530
Andy Mitchell,5104
OTHER,4905
Linda Marlene Eales,5058
OTHER,4715
Linda Marlene Eales,5107
Andy Mitchell,4477
Linda Marlene Eales,5327
OTHER,3865
OTHER,4252
Ron Black,4992
Ron Black,5257
Linda Marlene Eales,4279
Ron Black,4047
OTHER,3439
Andy Mitchell,4493
Ron Black,5133
Andy Mitchell,4679
OTHER,4617
OTHER,4808
OTHER,4915
Ron Black,5342
Andy Mitchell,3564
Ron Black,4717
Ron Black,4019
OTHER,4769
Linda Marlene Eales,4759
Linda Marlene Eales,4307
Linda Marlene Eales,5145
Andy Mitchell,3544
OTHER,3393
Ron Black,5267
Andy Mitchell,4055
Linda Marlene Eales,4094
Ron Black,4027
Ron Black,4606
Ron Black,4824
OTHER,3746
Andy Mitchell,4385
Andy Mitchell,4453
Andy Mitchell,4473
OTHER,4089
Ron Black,4811
OTHER,4538
Ron Black,4088
Andy Mitchell,4514
Ron Black,5041
Andy Mitchell,4460
OTHER,3696
OTHER,4578
Linda Marlene Eales,4087
Andy Mitchell,5289
Linda Marlene Eales,4699
OTHER,3936
OTHER,4921
OTHER,4950
OTHER,4335
Andy Mitchell,4817
Linda Marlene Eales,4973
Andy Mitchell,5112
Linda Marlene Eales,4407
Andy Mitchell,3717
Andy Mitchell,3960
OTHER,3538
Ron Black,3386
Ron Black,4954
OTHER,4292
Linda Marlene Eales,4417
OTHER,4159
OTHER,4231
Ron Black,3512
Ron Black,3977
Linda Marlene Eales,5176
Andy Mitchell,4339
Ron Black,5014
Ron Black,3961
Andy Mitchell,5157
Andy Mitchell,4217
OTHER,3810
OTHER,4545
Linda Marlene Eales,3572
Ron Black,5079
Andy Mitchell,5113
Andy Mitchell,3862
Ron Black,3821
Andy Mitchell,3435
Andy Mitchell,5094
Andy Mitchell,3523
Ron Black,4399
Ron Black,5239
Ron Black,4729
Andy Mitchell,4128
OTHER,3428
OTHER,4637
Ron Black,3624
Linda Marlene Eales,3582
