,mayor,byte_length
15080,Linda Marlene Eales,4408
15081,ZABSTAIN,4408
15082,Ron Black,4408
15083,Linda Marlene Eales,4408
15084,Andy Mitchell,4407
15085,Ron Black,4407
15086,Ron Black,4407
15087,Ron Black,4407
15088,Ron Black,4407
15089,ZABSTAIN,4407
15090,Linda Marlene Eales,4407
15091,Ron Black,4407
15092,Ron Black,4407
15093,ZABSTAIN,4407
15094,ZABSTAIN,4407
15095,Andy Mitchell,4407
15096,Andy Mitchell,4406
15097,ZABSTAIN,4406
15098,Ron Black,4406
15099,Ron Black,4406
15100,Linda Marlene Eales,4406
15101,Andy Mitchell,4406
15102,Ron Black,4406
15103,Ron Black,4406
15104,Andy Mitchell,4406
15105,Linda Marlene Eales,4406
15106,Ron Black,4406
15107,Ron Black,4406
15108,Linda Marlene Eales,4406
15109,ZABSTAIN,4406
15110,Ron Black,4405
15111,ZABSTAIN,4405
15112,ZABSTAIN,4405
15113,Andy Mitchell,4405
15114,ZABSTAIN,4405
15115,Linda Marlene Eales,4405
15116,Linda Marlene Eales,4405
15117,ZABSTAIN,4405
15118,Ron Black,4405
15119,Ron Black,4405
15120,Linda Marlene Eales,4405
15121,ZABSTAIN,4405
15122,ZABSTAIN,4405
15123,Linda Marlene Eales,4404
15124,Linda Marlene Eales,4404
15125,Ron Black,4404
15126,Andy Mitchell,4404
15127,Andy Mitchell,4404
15128,Linda Marlene Eales,4404
15129,ZABSTAIN,4404
15130,Ron Black,4404
15131,Linda Marlene Eales,4404
15132,Linda Marlene Eales,4404
15133,Ron Black,4404
15134,ZABSTAIN,4404
15135,Linda Marlene Eales,4404
15136,Ron Black,4404
15137,Ron Black,4404
15138,Andy Mitchell,4404
15139,Andy Mitchell,4404
15140,Ron Black,4404
15141,Andy Mitchell,4404
15142,Linda Marlene Eales,4404
15143,Andy Mitchell,4404
15144,ZABSTAIN,4403
15145,ZABSTAIN,4403
15146,Andy Mitchell,4403
15147,Linda Marlene Eales,4403
15148,Linda Marlene Eales,4403
15149,Linda Marlene Eales,4403
15150,Linda Marlene Eales,4403
15151,ZABSTAIN,4403
15152,Ron Black,4403
15153,ZABSTAIN,4403
15154,Andy Mitchell,4403
15155,Ron Black,4403
15156,Linda Marlene Eales,4403
15157,Linda Marlene Eales,4403
15158,Ron Black,4402
15159,ZABSTAIN,4402
15160,Linda Marlene Eales,4402
15161,Ron Black,4402
15162,ZABSTAIN,4402
15163,Linda Marlene Eales,4402
15164,ZABSTAIN,4402
15165,Linda Marlene Eales,4402
15166,ZABSTAIN,4402
15167,Andy Mitchell,4402
15168,Andy Mitchell,4402
15169,Andy Mitchell,4402
15170,Linda Marlene Eales,4402
15171,ZABSTAIN,4402
15172,Linda Marlene Eales,4402
15173,Ron Black,4402
15174,ZABSTAIN,4402
15175,Andy Mitchell,4401
15176,ZABSTAIN,4401
15177,ZABSTAIN,4401
15178,Linda Marlene Eales,4401
15179,Andy Mitchell,4401
15180,Linda Marlene Eales,4401
15181,Andy Mitchell,4401
15182,Linda Marlene Eales,4401
15183,ZABSTAIN,4401
15184,Andy Mitchell,4401
15185,Andy Mitchell,4401
15186,ZABSTAIN,4401
15187,Andy Mitchell,4401
15188,Ron Black,4401
15189,ZABSTAIN,4401
15190,ZABSTAIN,4401
15191,Andy Mitchell,4401
15192,Andy Mitchell,4400
15193,Andy Mitchell,4400
15194,Ron Black,4400
15195,Linda Marlene Eales,4400
15196,Ron Black,4400
15197,Ron Black,4400
15198,Andy Mitchell,4400
15199,Andy Mitchell,4400
15200,ZABSTAIN,4400
15201,ZABSTAIN,4400
15202,Ron Black,4400
15203,ZABSTAIN,4400
15204,Ron Black,4400
15205,Andy Mitchell,4400
15206,Ron Black,4399
15207,ZABSTAIN,4399
15208,Ron Black,4399
15209,ZABSTAIN,4399
15210,Linda Marlene Eales,4399
15211,ZABSTAIN,4399
15212,ZABSTAIN,4399
15213,Linda Marlene Eales,4399
15214,ZABSTAIN,4399
15215,Ron Black,4399
15216,ZABSTAIN,4399
15217,ZABSTAIN,4399
15218,Linda Marlene Eales,4399
15219,Andy Mitchell,4399
15220,Linda Marlene Eales,4399
15221,Ron Black,4399
15222,ZABSTAIN,4399
15223,Linda Marlene Eales,4399
15224,Linda Marlene Eales,4399
15225,ZABSTAIN,4398
15226,Linda Marlene Eales,4398
15227,Andy Mitchell,4398
15228,Linda Marlene Eales,4398
15229,Andy Mitchell,4398
15230,Ron Black,4398
15231,Linda Marlene Eales,4398
15232,Andy Mitchell,4398
15233,Linda Marlene Eales,4398
15234,Linda Marlene Eales,4398
15235,ZABSTAIN,4398
15236,Linda Marlene Eales,4398
15237,Andy Mitchell,4398
15238,Linda Marlene Eales,4398
15239,Ron Black,4398
15240,ZABSTAIN,4398
15241,Andy Mitchell,4398
15242,ZABSTAIN,4398
15243,Ron Black,4397
15244,Ron Black,4397
15245,Ron Black,4397
15246,Linda Marlene Eales,4397
15247,Ron Black,4397
15248,Ron Black,4397
15249,Andy Mitchell,4397
15250,ZABSTAIN,4397
15251,ZABSTAIN,4397
15252,Andy Mitchell,4397
15253,ZABSTAIN,4397
15254,Andy Mitchell,4397
15255,Andy Mitchell,4397
15256,Ron Black,4397
15257,Ron Black,4396
15258,Andy Mitchell,4396
15259,Ron Black,4396
15260,Linda Marlene Eales,4396
15261,ZABSTAIN,4396
15262,ZABSTAIN,4396
15263,Andy Mitchell,4396
15264,Ron Black,4396
15265,Andy Mitchell,4396
15266,Ron Black,4396
15267,ZABSTAIN,4396
15268,Linda Marlene Eales,4396
15269,ZABSTAIN,4396
15270,Andy Mitchell,4396
15271,Ron Black,4396
15272,Andy Mitchell,4395
15273,Andy Mitchell,4395
15274,ZABSTAIN,4395
15275,ZABSTAIN,4395
15276,Linda Marlene Eales,4395
15277,ZABSTAIN,4395
15278,ZABSTAIN,4395
15279,ZABSTAIN,4394
15280,Linda Marlene Eales,4394
15281,Linda Marlene Eales,4394
15282,Andy Mitchell,4394
15283,Linda Marlene Eales,4394
15284,ZABSTAIN,4394
15285,ZABSTAIN,4394
15286,Ron Black,4394
15287,Linda Marlene Eales,4394
15288,ZABSTAIN,4394
15289,Andy Mitchell,4394
15290,Linda Marlene Eales,4394
15291,Ron Black,4393
15292,ZABSTAIN,4393
15293,Andy Mitchell,4393
15294,Ron Black,4393
15295,ZABSTAIN,4393
15296,Ron Black,4393
15297,Linda Marlene Eales,4393
15298,ZABSTAIN,4393
15299,ZABSTAIN,4393
15300,Linda Marlene Eales,4393
15301,Ron Black,4393
15302,ZABSTAIN,4393
15303,Andy Mitchell,4393
15304,Linda Marlene Eales,4393
15305,Linda Marlene Eales,4393
15306,ZABSTAIN,4392
15307,Linda Marlene Eales,4392
15308,Ron Black,4392
15309,ZABSTAIN,4392
15310,Andy Mitchell,4392
15311,Andy Mitchell,4392
15312,Andy Mitchell,4392
15313,Andy Mitchell,4392
15314,Ron Black,4392
15315,Linda Marlene Eales,4392
15316,Ron Black,4392
15317,Ron Black,4392
15318,Ron Black,4392
15319,Linda Marlene Eales,4392
15320,Andy Mitchell,4391
15321,Linda Marlene Eales,4391
15322,Ron Black,4391
15323,Linda Marlene Eales,4391
15324,Ron Black,4391
15325,Ron Black,4391
15326,Ron Black,4391
15327,Linda Marlene Eales,4391
15328,Ron Black,4391
15329,ZABSTAIN,4391
15330,Andy Mitchell,4391
15331,ZABSTAIN,4391
15332,Ron Black,4391
15333,Ron Black,4391
15334,Ron Black,4391
15335,Andy Mitchell,4390
15336,ZABSTAIN,4390
15337,Andy Mitchell,4390
15338,Linda Marlene Eales,4390
15339,Linda Marlene Eales,4390
15340,Ron Black,4390
15341,Andy Mitchell,4390
15342,ZABSTAIN,4390
15343,Andy Mitchell,4390
15344,ZABSTAIN,4390
15345,Ron Black,4390
15346,Andy Mitchell,4390
15347,Andy Mitchell,4390
15348,Linda Marlene Eales,4390
15349,Ron Black,4390
15350,ZABSTAIN,4390
15351,Andy Mitchell,4390
15352,Ron Black,4390
15353,Andy Mitchell,4390
15354,Linda Marlene Eales,4390
15355,Andy Mitchell,4389
15356,Andy Mitchell,4389
15357,ZABSTAIN,4389
15358,Linda Marlene Eales,4389
15359,ZABSTAIN,4389
15360,Linda Marlene Eales,4389
15361,Linda Marlene Eales,4389
15362,Linda Marlene Eales,4389
15363,Ron Black,4389
15364,Ron Black,4389
15365,Ron Black,4389
15366,Andy Mitchell,4389
15367,Linda Marlene Eales,4389
15368,Andy Mitchell,4389
15369,Ron Black,4389
15370,Andy Mitchell,4389
15371,ZABSTAIN,4389
15372,Ron Black,4389
15373,Linda Marlene Eales,4389
15374,ZABSTAIN,4388
15375,Linda Marlene Eales,4388
15376,Linda Marlene Eales,4388
15377,Ron Black,4388
15378,Andy Mitchell,4388
15379,Linda Marlene Eales,4388
15380,Ron Black,4388
15381,Linda Marlene Eales,4388
15382,Ron Black,4388
15383,Ron Black,4388
15384,Linda Marlene Eales,4388
15385,Andy Mitchell,4388
15386,Linda Marlene Eales,4388
15387,ZABSTAIN,4388
15388,Andy Mitchell,4388
15389,Linda Marlene Eales,4388
15390,Ron Black,4388
15391,Ron Black,4388
15392,Linda Marlene Eales,4388
15393,ZABSTAIN,4387
15394,ZABSTAIN,4387
15395,Andy Mitchell,4387
15396,Ron Black,4387
15397,ZABSTAIN,4387
15398,Ron Black,4387
15399,ZABSTAIN,4387
15400,ZABSTAIN,4387
15401,Linda Marlene Eales,4387
15402,Andy Mitchell,4387
15403,Ron Black,4387
15404,Linda Marlene Eales,4387
15405,Ron Black,4387
15406,Linda Marlene Eales,4387
15407,Linda Marlene Eales,4387
15408,Andy Mitchell,4387
15409,Ron Black,4387
15410,ZABSTAIN,4387
15411,Andy Mitchell,4387
15412,Ron Black,4386
15413,Andy Mitchell,4386
15414,Ron Black,4386
15415,Andy Mitchell,4386
15416,Andy Mitchell,4386
15417,Ron Black,4386
15418,Linda Marlene Eales,4386
15419,Andy Mitchell,4386
15420,ZABSTAIN,4386
15421,Andy Mitchell,4386
15422,Andy Mitchell,4386
15423,Linda Marlene Eales,4386
15424,Linda Marlene Eales,4386
15425,ZABSTAIN,4386
15426,Ron Black,4385
15427,Andy Mitchell,4385
15428,ZABSTAIN,4385
15429,Ron Black,4385
15430,Ron Black,4385
15431,Linda Marlene Eales,4385
15432,Ron Black,4385
15433,Linda Marlene Eales,4385
15434,Andy Mitchell,4385
15435,ZABSTAIN,4385
15436,Andy Mitchell,4385
15437,Ron Black,4385
15438,Ron Black,4385
15439,Linda Marlene Eales,4384
15440,Andy Mitchell,4384
15441,Andy Mitchell,4384
15442,ZABSTAIN,4384
15443,ZABSTAIN,4384
15444,Linda Marlene Eales,4384
15445,ZABSTAIN,4384
15446,ZABSTAIN,4384
15447,Ron Black,4383
15448,Linda Marlene Eales,4383
15449,ZABSTAIN,4383
15450,Andy Mitchell,4383
15451,Ron Black,4383
15452,Andy Mitchell,4383
15453,Andy Mitchell,4383
15454,ZABSTAIN,4383
15455,Ron Black,4383
15456,Andy Mitchell,4383
15457,ZABSTAIN,4383
15458,Andy Mitchell,4383
15459,ZABSTAIN,4383
15460,Ron Black,4383
15461,Andy Mitchell,4383
15462,ZABSTAIN,4383
15463,Andy Mitchell,4382
15464,Ron Black,4382
15465,Andy Mitchell,4382
15466,ZABSTAIN,4382
15467,ZABSTAIN,4382
15468,Ron Black,4382
15469,Andy Mitchell,4382
15470,Linda Marlene Eales,4382
15471,ZABSTAIN,4382
15472,Ron Black,4382
15473,ZABSTAIN,4382
15474,Linda Marlene Eales,4382
15475,ZABSTAIN,4382
15476,Ron Black,4382
15477,Ron Black,4382
15478,Ron Black,4382
15479,Linda Marlene Eales,4382
15480,Linda Marlene Eales,4382
15481,Andy Mitchell,4381
15482,Ron Black,4381
15483,ZABSTAIN,4381
15484,Ron Black,4381
15485,ZABSTAIN,4381
15486,Linda Marlene Eales,4381
15487,Ron Black,4381
15488,Linda Marlene Eales,4381
15489,Linda Marlene Eales,4381
15490,Linda Marlene Eales,4381
15491,ZABSTAIN,4381
15492,ZABSTAIN,4381
15493,ZABSTAIN,4381
15494,Ron Black,4381
15495,Linda Marlene Eales,4381
15496,Ron Black,4381
15497,Linda Marlene Eales,4381
15498,Andy Mitchell,4381
15499,Linda Marlene Eales,4381
15500,Andy Mitchell,4381
15501,ZABSTAIN,4381
15502,Ron Black,4381
15503,Andy Mitchell,4380
15504,Ron Black,4380
15505,Linda Marlene Eales,4380
15506,Linda Marlene Eales,4380
15507,Andy Mitchell,4380
15508,Ron Black,4380
15509,Andy Mitchell,4380
15510,Linda Marlene Eales,4380
15511,Ron Black,4380
15512,Ron Black,4380
15513,Ron Black,4380
15514,Andy Mitchell,4380
15515,ZABSTAIN,4380
15516,Ron Black,4380
15517,ZABSTAIN,4380
15518,Ron Black,4380
15519,Linda Marlene Eales,4380
15520,ZABSTAIN,4379
15521,Linda Marlene Eales,4379
15522,Andy Mitchell,4379
15523,Ron Black,4379
15524,Andy Mitchell,4379
15525,ZABSTAIN,4379
15526,Linda Marlene Eales,4379
15527,Linda Marlene Eales,4379
15528,Ron Black,4379
15529,Andy Mitchell,4379
15530,Linda Marlene Eales,4379
15531,Linda Marlene Eales,4379
15532,Linda Marlene Eales,4379
15533,Andy Mitchell,4378
15534,Ron Black,4378
15535,Ron Black,4378
15536,Linda Marlene Eales,4378
15537,ZABSTAIN,4378
15538,Andy Mitchell,4378
15539,Ron Black,4378
15540,Andy Mitchell,4378
15541,Andy Mitchell,4378
15542,ZABSTAIN,4378
15543,Andy Mitchell,4378
15544,Linda Marlene Eales,4378
15545,Linda Marlene Eales,4378
15546,ZABSTAIN,4378
15547,Ron Black,4378
15548,Ron Black,4378
15549,ZABSTAIN,4378
15550,Ron Black,4378
15551,ZABSTAIN,4377
15552,Ron Black,4377
15553,ZABSTAIN,4377
15554,Andy Mitchell,4377
15555,Ron Black,4377
15556,Linda Marlene Eales,4377
15557,Ron Black,4377
15558,Andy Mitchell,4377
15559,Ron Black,4377
15560,Andy Mitchell,4377
15561,Ron Black,4376
15562,ZABSTAIN,4376
15563,Andy Mitchell,4376
15564,ZABSTAIN,4376
15565,ZABSTAIN,4376
15566,ZABSTAIN,4376
15567,Linda Marlene Eales,4376
15568,ZABSTAIN,4376
15569,Linda Marlene Eales,4376
15570,Ron Black,4376
15571,Andy Mitchell,4376
15572,Andy Mitchell,4376
15573,Linda Marlene Eales,4376
15574,Linda Marlene Eales,4376
15575,ZABSTAIN,4376
15576,Linda Marlene Eales,4376
15577,Ron Black,4376
15578,Ron Black,4376
15579,Andy Mitchell,4375
15580,Andy Mitchell,4375
15581,ZABSTAIN,4375
15582,Linda Marlene Eales,4375
15583,ZABSTAIN,4375
15584,Linda Marlene Eales,4375
15585,Linda Marlene Eales,4375
15586,Linda Marlene Eales,4375
15587,Linda Marlene Eales,4375
15588,Linda Marlene Eales,4375
15589,Ron Black,4375
15590,ZABSTAIN,4375
15591,Ron Black,4375
15592,ZABSTAIN,4374
15593,Linda Marlene Eales,4374
15594,ZABSTAIN,4374
15595,Andy Mitchell,4374
15596,Ron Black,4374
15597,Linda Marlene Eales,4374
15598,Andy Mitchell,4374
15599,Ron Black,4374
15600,Ron Black,4374
15601,Linda Marlene Eales,4374
15602,Andy Mitchell,4374
15603,Andy Mitchell,4374
15604,Linda Marlene Eales,4374
15605,Linda Marlene Eales,4374
15606,Andy Mitchell,4374
15607,Linda Marlene Eales,4373
15608,Andy Mitchell,4373
15609,Ron Black,4373
15610,Andy Mitchell,4373
15611,Ron Black,4373
15612,Linda Marlene Eales,4373
15613,Linda Marlene Eales,4373
15614,ZABSTAIN,4373
15615,Linda Marlene Eales,4373
15616,Andy Mitchell,4373
15617,Andy Mitchell,4373
15618,Linda Marlene Eales,4373
15619,ZABSTAIN,4373
15620,ZABSTAIN,4373
15621,Linda Marlene Eales,4373
15622,Ron Black,4373
15623,Linda Marlene Eales,4373
15624,Ron Black,4373
15625,Linda Marlene Eales,4372
15626,Andy Mitchell,4372
15627,Linda Marlene Eales,4372
15628,ZABSTAIN,4372
15629,Linda Marlene Eales,4372
15630,ZABSTAIN,4372
15631,Linda Marlene Eales,4372
15632,ZABSTAIN,4372
15633,Ron Black,4372
15634,ZABSTAIN,4372
15635,Andy Mitchell,4372
15636,ZABSTAIN,4372
15637,Andy Mitchell,4372
15638,Andy Mitchell,4372
15639,Ron Black,4372
15640,Ron Black,4372
15641,Ron Black,4372
15642,Linda Marlene Eales,4371
15643,Ron Black,4371
15644,Andy Mitchell,4371
15645,Andy Mitchell,4371
15646,Ron Black,4371
15647,ZABSTAIN,4371
15648,Andy Mitchell,4371
15649,Ron Black,4371
15650,Ron Black,4371
15651,Ron Black,4370
15652,ZABSTAIN,4370
15653,Ron Black,4370
15654,Ron Black,4370
15655,Andy Mitchell,4370
15656,ZABSTAIN,4370
15657,Andy Mitchell,4370
15658,Andy Mitchell,4370
15659,Linda Marlene Eales,4370
15660,Linda Marlene Eales,4370
15661,Andy Mitchell,4370
15662,Linda Marlene Eales,4370
15663,Linda Marlene Eales,4370
15664,Andy Mitchell,4370
15665,ZABSTAIN,4370
15666,Ron Black,4370
15667,Andy Mitchell,4370
15668,Ron Black,4370
15669,ZABSTAIN,4369
15670,ZABSTAIN,4369
15671,ZABSTAIN,4369
15672,Andy Mitchell,4369
15673,Andy Mitchell,4369
15674,Linda Marlene Eales,4369
15675,Ron Black,4369
15676,Ron Black,4369
15677,ZABSTAIN,4369
15678,Linda Marlene Eales,4369
15679,Linda Marlene Eales,4369
15680,Andy Mitchell,4369
15681,Linda Marlene Eales,4369
15682,Ron Black,4369
15683,Ron Black,4369
15684,Andy Mitchell,4369
15685,Ron Black,4368
15686,Andy Mitchell,4368
15687,ZABSTAIN,4368
15688,Linda Marlene Eales,4368
15689,ZABSTAIN,4368
15690,Andy Mitchell,4368
15691,ZABSTAIN,4368
15692,Andy Mitchell,4368
15693,Linda Marlene Eales,4368
15694,Andy Mitchell,4368
15695,Andy Mitchell,4368
15696,ZABSTAIN,4368
15697,Linda Marlene Eales,4368
15698,Andy Mitchell,4368
15699,ZABSTAIN,4368
15700,Andy Mitchell,4368
15701,Andy Mitchell,4368
15702,ZABSTAIN,4367
15703,Andy Mitchell,4367
15704,ZABSTAIN,4367
15705,Ron Black,4367
15706,Ron Black,4367
15707,Linda Marlene Eales,4367
15708,Ron Black,4367
15709,ZABSTAIN,4367
15710,ZABSTAIN,4367
15711,Andy Mitchell,4367
15712,Linda Marlene Eales,4367
15713,Andy Mitchell,4367
15714,Linda Marlene Eales,4367
15715,Ron Black,4367
15716,Linda Marlene Eales,4367
15717,Andy Mitchell,4367
15718,Ron Black,4367
15719,Andy Mitchell,4367
15720,Ron Black,4367
15721,Andy Mitchell,4367
15722,Ron Black,4366
15723,ZABSTAIN,4366
15724,Ron Black,4366
15725,Ron Black,4366
15726,ZABSTAIN,4366
15727,Linda Marlene Eales,4366
15728,Ron Black,4366
15729,Ron Black,4366
15730,Ron Black,4366
15731,ZABSTAIN,4366
15732,Linda Marlene Eales,4366
15733,Ron Black,4366
15734,ZABSTAIN,4366
15735,Andy Mitchell,4365
15736,Linda Marlene Eales,4365
15737,ZABSTAIN,4365
15738,Ron Black,4365
15739,Ron Black,4365
15740,Ron Black,4365
15741,Ron Black,4365
15742,ZABSTAIN,4365
15743,Ron Black,4365
15744,Ron Black,4365
15745,ZABSTAIN,4365
15746,Ron Black,4365
15747,ZABSTAIN,4365
15748,Andy Mitchell,4365
15749,Andy Mitchell,4365
15750,Ron Black,4365
15751,ZABSTAIN,4365
15752,Linda Marlene Eales,4364
15753,Andy Mitchell,4364
15754,Ron Black,4364
15755,Andy Mitchell,4364
15756,Linda Marlene Eales,4364
15757,Linda Marlene Eales,4364
15758,Andy Mitchell,4364
15759,Linda Marlene Eales,4364
15760,Andy Mitchell,4364
15761,Andy Mitchell,4364
15762,Linda Marlene Eales,4364
15763,Andy Mitchell,4364
15764,Ron Black,4363
15765,Ron Black,4363
15766,Andy Mitchell,4363
15767,Andy Mitchell,4363
15768,Andy Mitchell,4363
15769,Linda Marlene Eales,4363
15770,Ron Black,4363
15771,Andy Mitchell,4363
15772,Linda Marlene Eales,4363
15773,Linda Marlene Eales,4363
15774,Ron Black,4363
15775,ZABSTAIN,4363
15776,Linda Marlene Eales,4363
15777,Ron Black,4363
15778,Andy Mitchell,4363
15779,Ron Black,4362
15780,Linda Marlene Eales,4362
15781,ZABSTAIN,4362
15782,ZABSTAIN,4362
15783,Ron Black,4362
15784,ZABSTAIN,4362
15785,Ron Black,4362
15786,Ron Black,4362
15787,Andy Mitchell,4361
15788,Ron Black,4361
15789,Andy Mitchell,4361
15790,ZABSTAIN,4361
15791,Andy Mitchell,4361
15792,Andy Mitchell,4361
15793,ZABSTAIN,4361
15794,ZABSTAIN,4361
15795,Linda Marlene Eales,4361
15796,ZABSTAIN,4361
15797,Linda Marlene Eales,4361
15798,Linda Marlene Eales,4361
15799,Andy Mitchell,4361
15800,ZABSTAIN,4361
15801,Andy Mitchell,4361
15802,Andy Mitchell,4361
15803,Andy Mitchell,4360
15804,Andy Mitchell,4360
15805,ZABSTAIN,4360
15806,ZABSTAIN,4360
15807,Linda Marlene Eales,4360
15808,Linda Marlene Eales,4360
15809,Ron Black,4360
15810,Ron Black,4360
15811,Andy Mitchell,4360
15812,Linda Marlene Eales,4360
15813,Andy Mitchell,4360
15814,Andy Mitchell,4360
15815,Andy Mitchell,4360
15816,Ron Black,4360
15817,Ron Black,4360
15818,Andy Mitchell,4360
15819,Linda Marlene Eales,4360
15820,Andy Mitchell,4359
15821,ZABSTAIN,4359
15822,Andy Mitchell,4359
15823,ZABSTAIN,4359
15824,Ron Black,4359
15825,Ron Black,4359
15826,Andy Mitchell,4359
15827,Linda Marlene Eales,4359
15828,Andy Mitchell,4359
15829,Andy Mitchell,4359
15830,Linda Marlene Eales,4359
15831,Ron Black,4359
15832,Ron Black,4359
15833,ZABSTAIN,4359
15834,Linda Marlene Eales,4359
15835,Linda Marlene Eales,4358
15836,Linda Marlene Eales,4358
15837,Ron Black,4358
15838,Ron Black,4358
15839,Linda Marlene Eales,4358
15840,ZABSTAIN,4358
15841,Ron Black,4358
15842,Linda Marlene Eales,4358
15843,Linda Marlene Eales,4358
15844,Ron Black,4358
15845,Linda Marlene Eales,4358
15846,Linda Marlene Eales,4358
15847,Andy Mitchell,4358
15848,Andy Mitchell,4358
15849,Ron Black,4358
15850,Ron Black,4357
15851,Linda Marlene Eales,4357
15852,Ron Black,4357
15853,Linda Marlene Eales,4357
15854,Linda Marlene Eales,4357
15855,Ron Black,4357
15856,ZABSTAIN,4357
15857,ZABSTAIN,4357
15858,Andy Mitchell,4357
15859,Andy Mitchell,4356
15860,Ron Black,4356
15861,Andy Mitchell,4356
15862,Andy Mitchell,4356
15863,Linda Marlene Eales,4356
15864,Linda Marlene Eales,4356
15865,Andy Mitchell,4356
15866,Ron Black,4356
15867,Ron Black,4356
15868,ZABSTAIN,4356
15869,ZABSTAIN,4356
15870,Andy Mitchell,4356
15871,Andy Mitchell,4356
15872,Ron Black,4356
15873,Ron Black,4356
15874,Andy Mitchell,4355
15875,ZABSTAIN,4355
15876,Linda Marlene Eales,4355
15877,Ron Black,4355
15878,Andy Mitchell,4355
15879,Andy Mitchell,4355
15880,Andy Mitchell,4355
15881,ZABSTAIN,4355
15882,Ron Black,4355
15883,Andy Mitchell,4355
15884,Andy Mitchell,4355
15885,Andy Mitchell,4355
15886,Ron Black,4355
15887,Ron Black,4355
15888,ZABSTAIN,4355
15889,ZABSTAIN,4355
15890,Andy Mitchell,4355
15891,Linda Marlene Eales,4355
15892,Linda Marlene Eales,4354
15893,ZABSTAIN,4354
15894,Ron Black,4354
15895,Linda Marlene Eales,4354
15896,Andy Mitchell,4354
15897,ZABSTAIN,4354
15898,Ron Black,4354
15899,Ron Black,4354
15900,Ron Black,4354
15901,Ron Black,4354
15902,Ron Black,4354
15903,Linda Marlene Eales,4354
15904,Ron Black,4354
15905,ZABSTAIN,4354
15906,Linda Marlene Eales,4353
15907,Ron Black,4353
15908,ZABSTAIN,4353
15909,Ron Black,4353
15910,Linda Marlene Eales,4353
15911,Andy Mitchell,4353
15912,Linda Marlene Eales,4353
15913,ZABSTAIN,4353
15914,ZABSTAIN,4353
15915,ZABSTAIN,4353
15916,Andy Mitchell,4353
15917,ZABSTAIN,4353
15918,Andy Mitchell,4353
15919,Andy Mitchell,4353
15920,Linda Marlene Eales,4353
15921,Andy Mitchell,4353
15922,Ron Black,4353
15923,Ron Black,4352
15924,Andy Mitchell,4352
15925,Linda Marlene Eales,4352
15926,ZABSTAIN,4352
15927,Andy Mitchell,4352
15928,Ron Black,4352
15929,Andy Mitchell,4352
15930,Ron Black,4352
15931,Linda Marlene Eales,4352
15932,Linda Marlene Eales,4352
15933,Linda Marlene Eales,4352
15934,Linda Marlene Eales,4352
15935,Andy Mitchell,4351
15936,Andy Mitchell,4351
15937,Andy Mitchell,4351
15938,Ron Black,4351
15939,Ron Black,4351
15940,Linda Marlene Eales,4351
15941,Ron Black,4351
15942,ZABSTAIN,4351
15943,Ron Black,4351
15944,ZABSTAIN,4351
15945,ZABSTAIN,4351
15946,Ron Black,4351
15947,Linda Marlene Eales,4351
15948,Ron Black,4351
15949,ZABSTAIN,4351
15950,Andy Mitchell,4351
15951,ZABSTAIN,4351
15952,Ron Black,4351
15953,Linda Marlene Eales,4350
15954,ZABSTAIN,4350
15955,ZABSTAIN,4350
15956,Andy Mitchell,4350
15957,ZABSTAIN,4350
15958,Ron Black,4350
15959,Ron Black,4350
15960,Linda Marlene Eales,4350
15961,ZABSTAIN,4350
15962,Linda Marlene Eales,4350
15963,ZABSTAIN,4350
15964,Ron Black,4350
15965,ZABSTAIN,4350
15966,Andy Mitchell,4350
15967,Andy Mitchell,4350
15968,Ron Black,4350
15969,ZABSTAIN,4350
15970,Linda Marlene Eales,4350
15971,Ron Black,4350
15972,ZABSTAIN,4350
15973,Ron Black,4349
15974,ZABSTAIN,4349
15975,ZABSTAIN,4349
15976,Ron Black,4349
15977,ZABSTAIN,4349
15978,Ron Black,4349
15979,ZABSTAIN,4349
15980,ZABSTAIN,4349
15981,Linda Marlene Eales,4349
15982,Ron Black,4349
15983,Linda Marlene Eales,4349
15984,Ron Black,4349
15985,ZABSTAIN,4349
15986,Andy Mitchell,4349
